CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10216,ID0189,2007,YES,Elbeuf,Elbeuf,France,Europe,Europe,Western Europe,,,55000,1.004,49.289,0.28,0.01,NA,0.29,0.05,0.66,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10217,C109,2019,YES,Elizabethtown-Fort Knox,"Elizabethtown-Fort Knox, KY Metro Area",United States,North America,North America,Northern America,Kentucky,KY,148712,-85.8794832,37.69282,0.024336,0.001106,NA,0.025442,0.002212,0.972345,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10218,C110,2019,YES,Elkhart-Goshen,"Elkhart-Goshen, IN Metro Area",United States,North America,North America,Northern America,Indiana,IN,196502,-85.8344383,41.5822716,0.03312,0.014957,NA,0.048077,0.002137,0.949786,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10219,ID0190,2014,YES,Elverum,Elverum,Norway,Europe,Europe,Northern Europe,,,20563,11.563,60.88,0.19,0.07,NA,0.26,0.04,0.7,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10220,ID0191,2007,YES,Emden,Emden,Germany,Europe,Europe,Western Europe,,,49751,7.206,53.366,0.08,0.3,NA,0.38,0.03,0.59,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10221,ID1438,2003,NO,Enschede,Enschede,Netherlands,Europe,Europe,Western Europe,,,161235,6.893,52.215,0.02970297,0.306930693,0.02970297,0.336633663,0.04950495,0.613861386,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,62536.73203
M10221,ID0192,2008,YES,Enschede,Enschede,Netherlands,Europe,Europe,Western Europe,,,154753,6.893,52.215,0.15,0.26,NA,0.41,0.04,0.55,High income,Global BRT data,https://brtdata.org/download/?l=location/europe/netherlands/enschede/&output=pdf,62536.73203
M10222,ID0193,2012,YES,Erd,Érd,Hungary,Europe,Europe,Eastern Europe,,,63000,18.921,47.378,0.15,0.03,NA,0.18,0.3,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22147.20973
M10223,ID0198,1990,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,204000,11.031,50.992,0.41,0.03,NA,0.44,0.2,0.36,High income,Erfurt.de – das offizielle Stadtportal,https://www.erfurt.de/ef/de/leben/verkehr/daten/128392.html,52745.75571
M10223,ID0197,1998,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,204000,11.031,50.992,0.33,0.06,NA,0.39,0.21,0.4,High income,Erfurt.de – das offizielle Stadtportal,https://www.erfurt.de/ef/de/leben/verkehr/daten/128392.html,52745.75571
M10223,ID1439,2001,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.167167167,0.056056056,0.009009009,0.223223223,0.16016016,0.616616617,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID1440,2004,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.131048387,0.059475806,0.007056452,0.190524194,0.127016129,0.682459677,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID1441,2005,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.117824773,0.120845921,0.003021148,0.238670695,0.235649547,0.525679758,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID1442,2006,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.117824773,0.120845921,0.003021148,0.238670695,0.235649547,0.525679758,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID1443,2007,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.117824773,0.120845921,0.003021148,0.238670695,0.235649547,0.525679758,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID1444,2008,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.117824773,0.120845921,0.003021148,0.238670695,0.235649547,0.525679758,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID1445,2009,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.117824773,0.120845921,0.003021148,0.238670695,0.235649547,0.525679758,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID1446,2012,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.121364092,0.096288867,NA,0.217652959,0.210631896,0.571715145,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10223,ID0194,2013,NO,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,201368,11.031,50.992,0.3,0.11,NA,0.41,0.17,0.42,High income,Erfurt.de – das offizielle Stadtportal,https://www.erfurt.de/ef/de/leben/verkehr/daten/128392.html,52745.75571
M10223,ID1447,2016,YES,Erfurt,Erfurt,Germany,Europe,Europe,Western Europe,,,214969,11.031,50.992,0.106,0.112,0.013,0.218,0.214,0.568,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10224,C112,2019,YES,Erie,"Erie, PA Metro Area",United States,North America,North America,Northern America,Pennsylvania,PA,277159,-80.085059,42.1292241,0.037628,0.002281,NA,0.039909,0.012543,0.947548,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10225,ID1448,2001,NO,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.093,0.108,0.011,0.201,0.173,0.626,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10225,ID1449,2005,NO,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.099297894,0.321965898,0.014042126,0.421263791,0.152457372,0.426278837,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10225,ID1450,2006,NO,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.099297894,0.321965898,0.014042126,0.421263791,0.152457372,0.426278837,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10225,ID1451,2007,NO,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.099198397,0.320641283,0.014028056,0.419839679,0.153306613,0.426853707,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10225,ID1452,2008,NO,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.099198397,0.320641283,0.014028056,0.419839679,0.153306613,0.426853707,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10225,ID1453,2009,NO,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.099198397,0.320641283,0.014028056,0.419839679,0.153306613,0.426853707,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10225,ID1454,2012,NO,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.09375,0.287298387,NA,0.381048387,0.169354839,0.449596774,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10225,ID1455,2016,YES,Erlangen,Erlangen,Germany,Europe,Europe,Western Europe,,,116562,10.997,49.583,0.099,0.292,0.024,0.391,0.133,0.476,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10226,ID0200,2010,YES,Eskilstuna,Eskilstuna,Sweden,Europe,Europe,Northern Europe,,,97596,16.509,59.37,0.21,0.13,NA,0.34,0.08,0.58,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10227,ID0202,2008,NO,Espoo,Espoo,Finland,Europe,Europe,Northern Europe,,,260800,24.655,60.202,0.21,0.07,NA,0.28,0.2,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53755.91174
M10227,ID1456,2011,NO,Espoo,Espoo,Finland,Europe,Europe,Northern Europe,,,314024,24.655,60.202,0.21,0.07,0.02,0.28,0.2,0.52,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,53755.91174
M10227,ID0201,2012,NO,Espoo,Espoo,Finland,Europe,Europe,Northern Europe,,,260800,24.655,60.202,0.22,0.08,NA,0.3,0.2,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53755.91174
M10227,ID1457,2018,YES,Espoo,Espoo,Finland,Europe,Europe,Northern Europe,,,314024,24.655,60.202,0.06,0.1,0,0.16,0.26,0.58,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,53755.91174
M10228,ID1458,2001,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.081918082,0.012987013,0.008991009,0.094905095,0.212787213,0.692307692,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID1459,2004,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.093,0.016,0.008,0.109,0.201,0.69,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID1460,2005,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.076690212,0.02320888,0.008072654,0.099899092,0.243188698,0.65691221,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID1461,2006,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.076767677,0.023232323,0.008080808,0.1,0.243434343,0.656565657,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID1462,2007,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.076767677,0.023232323,0.008080808,0.1,0.243434343,0.656565657,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID1463,2008,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.076767677,0.023232323,0.008080808,0.1,0.243434343,0.656565657,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID1464,2009,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.076690212,0.02320888,0.008072654,0.099899092,0.24419778,0.655903128,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID0204,2011,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,583109,7.01,51.449,0.22,0.05,NA,0.27,0.19,0.54,High income,Haushaltsbefragung zum Mobilitätsverhalten in Essen 2019,https://media.essen.de/media/wwwessende/aemter/61/dokumente_7/verkehrsthemen/haushaltsbefragung/20190702_HHB_Essen_Kurzbericht.pdf,52745.75571
M10228,ID1465,2012,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.079637097,0.021169355,NA,0.100806452,0.21875,0.680443548,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID1466,2016,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,584580,7.01,51.449,0.077077077,0.026026026,0.018018018,0.103103103,0.199199199,0.697697698,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10228,ID0203,2019,YES,Essen,Essen,Germany,Europe,Europe,Western Europe,,,583109,7.01,51.449,0.19,0.07,NA,0.26,0.19,0.55,High income,Haushaltsbefragung zum Mobilitätsverhalten in Essen 2019,https://media.essen.de/media/wwwessende/aemter/61/dokumente_7/verkehrsthemen/haushaltsbefragung/20190702_HHB_Essen_Kurzbericht.pdf,52745.75571
M10229,C113,2019,YES,Eugene,"Eugene, OR Metro Area",United States,North America,North America,Northern America,Oregon,OR,351609,-123.0867536,44.0520691,0.050847,0.015739,NA,0.066586,0.012107,0.921308,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10230,C114,2019,YES,Evansville,"Evansville, IN-KY Metro Area",United States,North America,North America,Northern America,Indiana,IN,309577,-87.5710898,37.9715592,0.018785,0.003315,NA,0.022099,0.00442,0.973481,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10231,C115,2019,YES,Fairbanks,"Fairbanks, AK Metro Area",United States,North America,North America,Northern America,Alaska,AK,97721,-147.7163888,64.8377778,0.052231,0.016322,NA,0.068553,0.006529,0.924918,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10232,ID0206,2008,YES,Falkensee/Dallgow/Wustermark,Falkensee/Dallgow/Wustermark,Germany,Europe,Europe,Western Europe,,,55295,13.094,52.561,0.11,0.14,NA,0.25,0.15,0.6,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10233,C116,2019,YES,Fargo,"Fargo, ND-MN Metro Area",United States,North America,North America,Northern America,North Dakota,ND,215360,-96.7898034,46.8771863,0.028868,0.004619,NA,0.033487,0.005774,0.960739,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10234,ID1472,2001,NO,Faro,Faro,Portugal,Europe,Europe,Southern Europe,,,69468,-7.936,37.019,NA,NA,0.032380151,0.272077376,0.114592094,0.61333053,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,27275.11155
M10234,ID0207,2011,YES,Faro,Faro,Portugal,Europe,Europe,Southern Europe,,,64560,-7.936,37.019,0.257426,0.009901,NA,0.26733,0.07921,0.65347,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10235,C118,2019,YES,Fayetteville,"Fayetteville, NC Metro Area",United States,North America,North America,Northern America,North Carolina,NC,367623,-78.8783585,35.0526641,0.034896,0.001091,NA,0.035987,0.003272,0.960742,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10236,C119,2019,YES,Fayetteville,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",United States,North America,North America,Northern America,Arkansas,AR,477314,-94.186342,36.169179,0.015663,0.001205,NA,0.016867,0.00241,0.980723,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10237,ID0208,2003,YES,Feldkirch,Feldkirch,Austria,Europe,Europe,Western Europe,,,31045,9.588,47.254,0.18,0.11,NA,0.29,0.14,0.57,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10238,ID0210,2008,NO,Ferrara,Ferrara,Italy,Europe,Europe,Southern Europe,,,135000,11.612,44.843,0.12,0.27,NA,0.39,0.05,0.56,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10238,ID0209,2011,YES,Ferrara,Ferrara,Italy,Europe,Europe,Southern Europe,,,130837,11.612,44.843,0.09,0.3,NA,0.39,0.05,0.56,High income,CODATU,https://www.codatu.org/wp-content/uploads/Ferrare_en.pdf ,38373.16605
M10239,C120,2019,YES,Flagstaff,"Flagstaff, AZ Metro Area",United States,North America,North America,Northern America,Arizona,AZ,134039,-111.651302,35.1982836,0.079478,0.013049,NA,0.092527,0.014235,0.893238,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10240,C121,2019,YES,Flint,"Flint, MI Metro Area",United States,North America,North America,Northern America,Michigan,MI,413873,-83.6874562,43.0125274,NA,NA,NA,0.010147,0.010147,0.979707,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10241,ID0212,2001,NO,Florence,Florence,Italy,Europe,Europe,Southern Europe,,,375984,11.254,43.777,0.158416,0.049505,NA,0.20792,0.16832,0.62376,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10241,C122,2019,YES,Florence,"Florence, SC Metro Area",United States,North America,North America,Northern America,South Carolina,SC,203615,-79.779496,34.184406,NA,NA,NA,0.014254,0.0001,0.985746,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10242,ID0211,2001,NO,Florence,Florence,Italy,Europe,Europe,Southern Europe,,,379000,11.254,43.777,0.078431,0.039216,NA,0.117647,0.205882,0.676471,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,38373.16605
M10242,ID1478,2011,YES,Florence,Florence,Italy,Europe,Europe,Southern Europe,,,362742,11.254,43.777,0.089717944,0.062612523,0.189337868,0.152330466,0.227745549,0.619923985,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10243,C123,2019,YES,Florence,"Florence-Muscle Shoals, AL Metro Area",United States,North America,North America,Northern America,Alabama,AL,145831,-87.6428128,34.8149408,NA,NA,NA,0.009375,0.001042,0.989583,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10244,ID0213,2015,YES,Florianopolis,Florianópolis,Brazil,South America,Latin America and Caribbean,South America,,,508826,-48.51,-27.6,NA,NA,NA,0.26,0.26,0.48,Upper middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,10043.62392
M10245,ID0214,2001,NO,Foggia,Foggia,Italy,Europe,Europe,Southern Europe,,,153154,15.546,41.459,0.316832,0.009901,NA,0.32673,0.11881,0.55446,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10245,ID1479,2011,YES,Foggia,Foggia,Italy,Europe,Europe,Southern Europe,,,146017,15.546,41.459,0.158731746,0.019403881,0.00370074,0.178135627,0.105821164,0.716043209,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10246,C124,2019,YES,Fond du Lac,"Fond du Lac, WI Metro Area",United States,North America,North America,Northern America,Wisconsin,WI,100851,-88.4470508,43.7730448,NA,NA,NA,0.025843,0.001124,0.973034,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10247,C125,2019,YES,Fort Collins,"Fort Collins, CO Metro Area",United States,North America,North America,Northern America,Colorado,CO,308196,-105.084423,40.5852602,0.035573,0.027668,NA,0.063241,0.007905,0.928854,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10248,C126,2019,YES,Fort Smith,"Fort Smith, AR-OK Metro Area",United States,North America,North America,Northern America,Arkansas,AR,277342,-94.3985475,35.3859242,0.011616,0.003168,NA,0.014784,0.001056,0.984161,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10249,C127,2019,YES,Fort Wayne,"Fort Wayne, IN Metro Area",United States,North America,North America,Northern America,Indiana,IN,416313,-85.1393513,41.079273,0.015453,0.004415,NA,0.019868,0.004415,0.975717,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10250,ID1504,2001,NO,Frankfurt,Frankfurt am Main,Germany,Europe,Europe,Western Europe,,,773068,8.681,50.111,0.112112112,0.061061061,0.011011011,0.173173173,0.362362362,0.464464464,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10250,ID1505,2004,NO,Frankfurt,Frankfurt am Main,Germany,Europe,Europe,Western Europe,,,773068,8.681,50.111,0.11011011,0.072072072,0.005005005,0.182182182,0.385385385,0.432432432,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10250,ID1506,2005,NO,Frankfurt,Frankfurt am Main,Germany,Europe,Europe,Western Europe,,,773068,8.681,50.111,0.109547739,0.096482412,0.011055276,0.206030151,0.382914573,0.411055276,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
