ID,City,state_name,state_abbr,Country,year,population,longitude,latitude,Walking,Cycling,Active,Bus,Car,IncomeGroup,Region,LastObservation,metro_names,DataSource,DataLink
ID0582,Thessaloniki,,,Greece,2010,780000,22.9560000,40.6310000,0.100000,0.100000,0.200000,0.250000,0.550000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0613,Veroia,,,Greece,2013,44847,22.2030000,40.5240000,0.150000,0.100000,0.250000,0.150000,0.600000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0299,Hong Kong,,,Hong Kong,2011,7429000,114.1700000,22.2900000,0.109453,0.004975,0.114428,0.766169,0.119403,High income,East Asia & Pacific,YES,,2011 Transport characteristics Survey,https://www.td.gov.hk/en/publications_and_press_releases/publications/free_publications/travel_characteristics_survey_2011_final_report/index.html
ID0113,Budapest,,,Hungary,2014,1700000,19.0920000,47.4840000,0.180000,0.020000,0.200000,0.450000,0.350000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0114,Budapest,,,Hungary,2011,1700000,19.0470000,47.4910000,0.320000,0.010000,0.330000,0.470000,0.200000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0193,Érd,,,Hungary,2012,63000,18.9210000,47.3780000,0.150000,0.030000,0.180000,0.300000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0271,Gyor,,,Hungary,2001,130478,17.6420000,47.6830000,0.260000,0.070000,0.330000,0.260000,0.410000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0486,Pécs,,,Hungary,2010,158000,18.2320000,46.0810000,0.230000,0.010000,0.240000,0.410000,0.350000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0573,Szeged,,,Hungary,2009,169000,20.1500000,46.2430000,0.220000,0.090000,0.310000,0.470000,0.220000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0014,Ahmedabad,,,India,2011,5600000,72.6200000,23.0300000,NA,NA,0.360000,0.160000,0.480000,Lower middle income,South Asia,YES,,Census of India 2011,https://censusindia.gov.in/census.website/
ID0043,Bangalore,,,India,2011,8400000,77.5900000,12.9400000,NA,NA,0.366667,0.277778,0.355556,Lower middle income,South Asia,YES,,Census of India 2011,https://censusindia.gov.in/census.website/
ID0129,Chennai,,,India,2018,4646732,80.2300000,12.0300000,0.220000,0.090000,0.310000,0.310000,0.380000,Lower middle income,South Asia,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0130,Chennai,,,India,2010,4646732,80.2300000,12.0300000,0.220000,0.090000,0.310000,0.310000,0.380000,Lower middle income,South Asia,NO,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0150,Delhi,,,India,2011,28514000,77.2900000,28.6300000,0.210000,0.120000,0.330000,0.480000,0.190000,Lower middle income,South Asia,YES,,Census of India 2011,https://censusindia.gov.in/census.website/
ID0333,Kochi,,,India,2016,2119724,76.2500000,9.9400000,0.120000,0.030000,0.150000,0.490000,0.360000,Lower middle income,South Asia,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0429,Mumbai,,,India,2011,19980000,72.8400000,19.1000000,0.270000,0.060000,0.330000,0.520000,0.150000,Lower middle income,South Asia,YES,,Census of India 2011,https://censusindia.gov.in/census.website/
ID0547,Shimla,,,India,2011,169578,77.1700000,31.1000000,0.420000,0.010000,0.430000,0.490000,0.080000,Lower middle income,South Asia,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0626,Visakhapatnam,,,India,2010,2278000,83.2100000,17.6700000,0.520000,0.030000,0.550000,0.190000,0.260000,Lower middle income,South Asia,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0141,Cork,,,Ireland,2011,198582,-8.4720000,51.8950000,0.150000,0.020000,0.170000,0.070000,0.760000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0171,Dublin,,,Ireland,2011,1100000,-6.2440000,53.3370000,0.150000,0.070000,0.220000,0.210000,0.570000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0169,Dublin,,,Ireland,2020,1100000,-6.2440000,53.3370000,0.181818,0.070707,0.252525,0.151515,0.595960,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0170,Dublin,,,Ireland,2016,1100000,-6.2440000,53.3370000,0.145374,0.083700,0.229075,0.236784,0.534141,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0234,Galway,,,Ireland,2011,76778,-9.0590000,53.2690000,0.160000,0.060000,0.220000,0.070000,0.710000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0370,Limerick,,,Ireland,2011,91454,-8.6260000,52.6640000,0.160000,0.020000,0.180000,0.040000,0.780000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0634,Waterford,,,Ireland,2011,51519,-7.1040000,52.2560000,0.150000,0.020000,0.170000,0.030000,0.800000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0579,Tel Aviv,,,Israel,2015,3464000,34.7700000,32.0700000,0.160000,0.130000,0.290000,0.280000,0.430000,High income,Europe & Central Asia,YES,,Civitas,https://civitas.eu/cities/tel-aviv
ID0047,Bari,,,Italy,2013,322751,16.8520000,41.1270000,0.270000,0.010000,0.280000,0.200000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0048,Bari,,,Italy,2001,326201,16.8520000,41.1270000,0.270000,0.020000,0.290000,0.130000,0.580000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0058,Bergamo,,,Italy,2001,119234,9.6690000,45.6940000,0.100000,0.060000,0.160000,0.150000,0.690000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0082,Bologna,,,Italy,2016,373026,11.3360000,44.5220000,0.221551,0.050352,0.271900,0.130920,0.597180,High income,Europe & Central Asia,YES,,ELTIS - The Urban Mobility Observatory,https://www.eltis.org/sites/default/files/a4_delpiano.pdf
ID0083,Bologna,,,Italy,2001,402073,11.3360000,44.5220000,0.148515,0.049505,0.198020,0.188120,0.613860,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0084,Bolzano,,,Italy,2009,104000,11.3390000,46.4920000,0.290000,0.290000,0.580000,0.080000,0.340000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0085,Bolzano,,,Italy,2001,102880,11.3390000,46.4920000,0.350000,0.180000,0.530000,0.070000,0.400000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0100,Brescia,,,Italy,2001,192151,10.2160000,45.5230000,0.140000,0.040000,0.180000,0.140000,0.680000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0119,Cagliari,,,Italy,2001,171538,9.1140000,39.2290000,NA,NA,0.200000,0.140000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0123,Catania,,,Italy,2001,320974,15.0780000,37.5000000,NA,NA,0.232320,0.131310,0.636360,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0209,Ferrara,,,Italy,2011,130837,11.6120000,44.8430000,0.090000,0.300000,0.390000,0.050000,0.560000,High income,Europe & Central Asia,YES,,CODATU,https://www.codatu.org/wp-content/uploads/Ferrare_en.pdf 
ID0210,Ferrara,,,Italy,2008,135000,11.6120000,44.8430000,0.120000,0.270000,0.390000,0.050000,0.560000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0212,Florence,,,Italy,2001,375984,11.2540000,43.7770000,0.158416,0.049505,0.207920,0.168320,0.623760,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0211,Florence,,,Italy,2001,379000,11.2540000,43.7770000,0.078431,0.039216,0.117647,0.205882,0.676471,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0214,Foggia,,,Italy,2001,153154,15.5460000,41.4590000,0.316832,0.009901,0.326730,0.118810,0.554460,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0238,Genova,,,Italy,2001,614700,8.9440000,44.3980000,NA,NA,0.207920,0.306930,0.485150,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0417,Messina,,,Italy,2001,253134,15.5540000,38.1770000,NA,NA,0.181820,0.151520,0.666670,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0420,Milan,,,Italy,2014,1330000,9.2100000,45.5000000,0.183673,0.102041,0.285714,0.418367,0.295918,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0424,Monopoli,,,Italy,2013,48403,17.2920000,40.9560000,0.330000,0.070000,0.400000,0.050000,0.550000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0442,Naples,,,Italy,2001,1000000,14.2700000,40.8800000,NA,NA,0.131313,0.262626,0.606061,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0475,Palermo,,,Italy,2015,678492,13.3660000,38.1180000,0.120000,0.010000,0.130000,0.090000,0.780000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0476,Palermo,,,Italy,2001,678492,13.3660000,38.1180000,0.120000,0.010000,0.130000,0.090000,0.780000,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0483,Parma,,,Italy,2010,187214,10.3280000,44.7890000,0.060000,0.060000,0.120000,0.130000,0.750000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0485,Pavia,,,Italy,2010,71142,9.1590000,45.1890000,0.207921,0.207921,0.415840,0.118810,0.465350,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0516,Rome,,,Italy,2014,2900000,-85.1681090,34.2571830,0.040000,0.010000,0.050000,0.290000,0.660000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0585,Torino,,,Italy,2011,900000,7.6740000,45.0880000,0.070000,0.010000,0.080000,0.280000,0.640000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0595,Turin,,,Italy,2004,900000,7.6300000,45.0600000,0.121212,0.030303,0.151515,0.050505,0.797980,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0612,Venezia,,,Italy,2001,289264,12.3460000,45.5080000,0.230000,0.070000,0.300000,0.250000,0.450000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0614,Verona,,,Italy,2001,259941,10.9890000,45.4350000,0.140000,0.050000,0.190000,0.120000,0.690000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0464,Osaka,,,Japan,2010,19281000,135.5500000,34.6700000,0.070000,0.190000,0.260000,0.610000,0.130000,High income,East Asia & Pacific,YES,,Osaka City Hall,https://www.city.osaka.lg.jp/toshikeikaku/cmsfiles/contents/0000177/177205/hitonougoki.pdf
ID0584,Tokyo,,,Japan,2009,37468000,139.8100000,35.6600000,0.230000,0.140000,0.370000,0.510000,0.120000,High income,East Asia & Pacific,YES,,"Tokyo Statistical Yearbook 2009, Japan",https://www.toukei.metro.tokyo.lg.jp/tnenkan/tn-eindex.htm
ID0438,Nairobi,,,Kenya,2013,5877118,36.8200000,-1.3000000,NA,NA,0.396040,0.405940,0.198020,Lower middle income,Sub-Saharan Africa,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0487,Peja,,,Kosovo,2010,100000,20.3010000,42.6620000,0.760000,0.030000,0.790000,0.050000,0.160000,Upper middle income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0053,Bauska,,,Latvia,2015,25613,24.1960000,56.4080000,0.250000,0.100000,0.350000,0.250000,0.400000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0149,Daugavpils,,,Latvia,2015,96028,26.5370000,55.8890000,0.200000,0.050000,0.250000,0.350000,0.400000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0514,Riga,,,Latvia,2008,706413,24.1040000,56.9650000,0.190000,0.020000,0.210000,0.340000,0.450000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0326,Kaunas,,,Lithuania,2011,357000,23.9050000,54.9050000,0.150000,0.020000,0.170000,0.600000,0.230000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0327,Kaunas,,,Lithuania,2007,358111,23.9050000,54.9050000,0.190000,0.010000,0.200000,0.600000,0.200000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0328,Kaunas,,,Lithuania,2001,358111,23.9050000,54.9050000,0.198020,0.009901,0.207920,0.594060,0.198020,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0549,Šiauliai,,,Lithuania,2008,130020,23.3150000,55.9210000,0.400000,0.010000,0.410000,0.210000,0.380000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0550,Šiauliai,,,Lithuania,2001,130020,23.3150000,55.9210000,NA,NA,0.400000,0.220000,0.380000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0624,Vilnius,,,Lithuania,2011,554192,25.2760000,54.6780000,0.360000,0.010000,0.370000,0.250000,0.380000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0625,Vilnius,,,Lithuania,2001,555733,25.2760000,54.6780000,NA,NA,0.390000,0.290000,0.320000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0346,Kuala Lumpur,,,Malaysia,2019,7564000,101.6900000,3.1600000,0.071274,0.009719,0.080994,0.397408,0.521598,Upper middle income,East Asia & Pacific,YES,,Realities of Modal Choice in Kuala Lumpur: Transport Planning for the Disadvantaged,https://www.researchgate.net/publication/316471672_REALITIES_OF_MODAL_CHOICE_IN_KUALA_LUMPUR_TRANSPORT_PLANNING_FOR_THE_DISADVANTAGED
ID0270,Guadalajara,,,Mexico,2007,5121034,-103.3500000,20.6700000,0.370000,0.020000,0.390000,0.280000,0.330000,Upper middle income,Latin America & Caribbean,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0419,Mexico City,,,Mexico,2017,21249239,-99.1400000,19.3900000,0.260000,0.010000,0.340000,0.450000,0.210000,Upper middle income,Latin America & Caribbean,YES,,Mobility survey Valle de Mexico,https://www.inegi.org.mx/contenidos/programas/eod/2017/doc/resultados_eod_2017.pdf
ID0531,San Miguel de Allende,,,Mexico,2015,174615,-100.7400000,20.9100000,0.340000,0.010000,0.350000,0.410000,0.240000,Upper middle income,Latin America & Caribbean,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0504,Quelimane,,,Mozambique,2016,304155,36.8900000,-17.8600000,0.820000,0.090000,0.910000,0.040000,0.050000,Low income,Sub-Saharan Africa,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0021,Almere,,,Netherlands,2001,186011,5.2420000,52.3670000,0.200000,0.320000,0.520000,0.080000,0.400000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0020,Almere,,,Netherlands,2020,186011,5.2420000,52.3670000,0.200000,0.220000,0.420000,0.130000,0.450000,High income,Europe & Central Asia,YES,,MOBILITEITSVISIE ALMERE 2020-2030,https://ingesprek.almere.nl/fileadmin/user_upload/Almere_Mobiliteitsvisie_2020_-_2030-gecomprimeerd.pdf
ID0023,Amersfoort,,,Netherlands,2008,152481,5.3900000,52.1400000,0.152542,0.330010,0.482550,0.053840,0.463610,High income,Europe & Central Asia,YES,,Central Bureau of Statistics - The Netherlands,https://www.cbs.nl/-/media/_excel/2020/46/modal-split-verplaatsingen-gemeente-amersfoort-2018-tm-2019.xlsx
ID0025,Amsterdam,,,Netherlands,2014,747093,4.9100000,52.3800000,0.040000,0.400000,0.440000,0.290000,0.270000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0026,Amsterdam,,,Netherlands,2011,747093,4.9100000,52.3800000,0.256743,0.320679,0.577420,0.141860,0.280720,High income,Europe & Central Asia,NO,,Dataplatform - The Netherlands,https://ckan.dataplatform.nl/dataset/41161a2c-3e1c-4872-a254-df33b895edfc/resource/51c67e43-8e75-488b-a5ab-323d1424489f/download/mobiliteit-den-haag-2011-2014.pdf
